Year,Year_Rank,Song,Artist,Genre,Peak,danceability,energy,valence,tempo,duration_min,loudness,acousticness
1960,76,Down By The Station,The Four Preps,Pop,13,0.754,0.442,0.971,118.6,2.87,-15.2,0.324
1960,77,A Rockin' Good Way (To Mess Around And Fall In Love),Dinah Washington & Brook Benton,R&B/Soul,7,0.788,0.52,0.96,130.2,2.47,-10.8,0.845
1960,78,Lonely Blue Boy,Conway Twitty,Country,6,0.659,0.342,0.677,112.9,2.25,-13.7,0.777
1960,79,Mountain Of Love,Harold Dorman,R&B/Soul,21,0.458,0.445,0.771,115.9,2.47,-14.4,0.767
1960,80,You Talk Too Much,Joe Jones,R&B/Soul,3,0.719,0.639,0.727,128.3,2.55,-9.2,0.797
1960,81,Cherry Pie,Skip And Flip,Rock,11,0.499,0.254,0.492,86,2.34,-16.9,0.629
1960,82,I Love The Way You Love,Marv Johnson,R&B/Soul,9,0.716,0.828,0.863,134.7,2.66,-6.2,0.378
1960,83,In My Little Corner Of The World,Anita Bryant,Pop,10,0.486,0.453,0.564,108.7,2.63,-8.2,0.581
1960,84,Pretty Blue Eyes,Steve Lawrence,Pop,9,0.477,0.507,0.864,126.4,1.91,-11.8,0.497
1960,85,Let's Think About Living,Bob Luman,Rock,7,0.613,0.701,0.964,96.8,2.15,-11.4,0.744
1960,86,Mama,Connie Francis,Rock,8,0.761,0.672,0.437,160.1,3.21,-5.9,0.089
1960,87,You Got What It Takes,Marv Johnson,R&B/Soul,10,0.702,0.359,0.857,106.7,2.19,-12.1,0.773
1960,88,Never On Sunday,Don Costa And His Orchestra And Chorus,Rock,19,0.711,0.456,0.845,124.8,2.71,-8.6,0.735
1960,90,New Orleans,U.S. Bonds,R&B/Soul,6,0.563,0.989,0.953,88.8,2.41,-3.7,0.04
1960,91,Am I That Easy To Forget,Debbie Reynolds,Pop,25,0.279,0.258,0.31,80.9,2.36,-14.4,0.837
1960,92,Little Bitty Girl,Bobby Rydell,Rock,19,0.596,0.627,0.838,121.2,2.42,-6.1,0.614
1960,94,Stairway To Heaven,Neil Sedaka,Rock,9,0.566,0.404,0.2,81.7,3.97,-10.5,0.663
1960,95,He'll Have To Stay,Jeanne Black,Pop,4,0.354,0.179,0.427,166.4,2.74,-9.1,0.953
1960,96,My Home Town,Paul Anka,Rock,8,0.79,0.514,0.962,117,2.1,-10.7,0.223
1960,97,Footsteps,Steve Lawrence,Pop,7,0.641,0.468,0.913,144.4,2.24,-12.3,0.419
1960,98,Young Emotions,Ricky Nelson,Rock,12,0.396,0.338,0.375,116.5,2.6,-9.1,0.758
1960,99,Beatnik Fly,Johnny And The Hurricanes,Rock,15,0.541,0.62,0.931,88.4,2.16,-15.6,0.888
1960,100,Step By Step,The Crests,R&B/Soul,14,0.63,0.691,0.655,76.9,3.68,-7.6,0.174
1961,1,Tossin' And Turnin',Bobby Lewis,Pop,1,0.569,0.722,0.965,142.7,2.66,-8.9,0.225
1961,2,Moon River,Jerry Butler,R&B/Soul,11,0.23,0.22,0.191,85.6,2.58,-17.4,0.825
1961,3,Exodus,Eddie Harris,R&B/Soul,2,0.584,0.217,0.492,117.8,6.66,-15.4,0.839
1961,4,Wheels,The String-A-Longs,Pop,3,0.79,0.311,0.882,125.9,2.05,-13.2,0.983
1961,5,Pony Time,Chubby Checker,Rock,1,0.453,0.609,0.96,77.4,2.46,-6.7,0.009
1961,6,Wonderland By Night,Bert Kaempfert And His Orchestra,Pop,1,0.322,0.254,0.321,106.4,3.27,-10.1,0.84
1961,7,Blue Moon,The Ventures,Rock,1,0.621,0.43,0.938,127.7,2.25,-11.2,0.69
1961,8,Dedicated To The One I Love,The Shirelles,R&B/Soul,3,0.461,0.32,0.761,110.7,2.75,-10.8,0.398
1961,9,Travelin' Man,Ricky Nelson,Rock,1,0.741,0.363,0.859,123.3,2.38,-12.5,0.669
1961,10,Runaway,Del Shannon,R&B/Soul,1,0.476,0.897,0.667,152.5,3.84,-4.2,0.005
1961,11,Running Scared,Roy Orbison,Rock,1,0.572,0.392,0.381,128.3,2.2,-10.6,0.778
1961,12,Let's Twist Again,Chubby Checker,Rock,8,0.604,0.709,0.907,167.8,2.29,-6.4,0.099
1961,13,Bristol Stomp,The Dovells,R&B/Soul,2,0.655,0.77,0.9,105.4,2.31,-6.3,0.626
1961,14,Crying,Roy Orbison,Rock,2,0.328,0.391,0.227,145.3,3.72,-11.4,0.527
1961,15,Every Beat Of My Heart,Pips,Electronic/Dance,6,0.552,0.914,0.947,127.7,5.77,-9.5,0
1961,16,Michael,The Highwaymen,Country,1,0.48,0.237,0.469,103.2,4.82,-18.7,0.86
1961,17,Never On Sunday,The Chordettes,Rock,13,0.711,0.456,0.845,124.8,2.71,-8.6,0.735
1961,19,Big Bad John,Jimmy Dean,Pop,1,0.516,0.457,0.455,173.9,3.04,-12.6,0.596
1961,20,Apache,Jorgen Ingmann & His Guitar,Pop,2,0.644,0.492,0.248,129.1,2.93,-13.6,0.894
1961,21,Runaround Sue,Dion,Pop,1,0.364,0.607,0.598,80,2.86,-9.8,0.451
1961,22,Raindrops,Dee Clark,R&B/Soul,2,0.381,0.719,0.563,114.1,2.99,-7.6,0.452
1961,23,Don't Worry,Marty Robbins,Pop,3,0.648,0.165,0.435,99.6,3.24,-16.4,0.879
1961,24,Sad Movies (Make Me Cry),Sue Thompson,Rock,5,0.61,0.272,0.608,107.1,3.32,-10.1,0.888
1961,25,Calcutta,Lawrence Welk And His Orchestra,Pop,1,0.46,0.675,0.954,81.8,2.26,-7.7,0.825
1961,26,The Boll Weevil Song,Brook Benton,R&B/Soul,2,0.716,0.34,0.661,133.3,2.67,-17,0.248
1961,28,"I Like It Like That, Part 1",Chris Kenner,R&B/Soul,2,0.577,0.544,0.813,143.9,2,-12.3,0.884
1961,29,Please Mr. Postman,The Marvelettes,R&B/Soul,1,0.664,0.547,0.964,132.9,2.88,-11.6,0.139
1961,30,A Hundred Pounds Of Clay,Gene McDaniels,Pop,3,0.684,0.389,0.824,129.1,2.37,-10.9,0.604
1961,31,Wooden Heart,Joe Dowell,Rock,1,0.844,0.462,0.947,84.9,1.97,-9.9,0.713
1961,32,Take Good Care Of My Baby,Bobby Vee,Rock,1,0.491,0.431,0.661,82.4,2.51,-12.3,0.698
1961,33,Where The Boys Are,Connie Francis,Rock,4,0.366,0.408,0.378,108.8,2.63,-4.8,0.81
1961,34,Hello Mary Lou,Ricky Nelson,Rock,9,0.559,0.78,0.964,98.7,2.32,-6.6,0.158
1961,35,Quarter To Three,U.S. Bonds,R&B/Soul,1,0.463,0.831,0.898,165,2.51,-9.3,0.932
1961,36,I Fall To Pieces,Patsy Cline,Pop,12,0.481,0.057,0.505,111.8,2.86,-20.5,0.917
1961,37,Moody River,Pat Boone,Rock,1,0.616,0.728,0.685,139.4,2.62,-7.4,0.581
1961,38,Hit The Road Jack,Ray Charles and his Orchestra,Rock,1,0.592,0.61,0.632,168.2,2.87,-8.8,0.146
1961,39,Last Night,Mar-Keys,R&B/Soul,3,0.888,0.833,0.962,121,6.47,-4.4,0.256
1961,40,But I Do,Clarence Henry,R&B/Soul,4,0.662,0.535,0.83,109.7,2.35,-5.5,0.563
1961,41,Fool #1,Brenda Lee,Pop,3,0.442,0.237,0.538,132.1,2.46,-9.3,0.491
1961,42,Will You Love Me Tomorrow,The Shirelles,R&B/Soul,1,0.275,0.575,0.317,125.5,3.3,-10.1,0.483
1961,43,Portrait Of My Love,Steve Lawrence,Pop,9,0.343,0.31,0.292,91.5,2.93,-9.1,0.851
1961,44,Tonight,Ferrante & Teicher,Pop,8,0.515,0.841,0.765,135.9,3.95,-5,0.006
1961,45,Surrender,Elvis Presley With The Jordanaires,Rock,1,0.524,0.955,0.869,133.8,4.23,-7.1,0.007
1961,46,Yellow Bird,Arthur Lyman Group,Pop,4,0.563,0.307,0.43,106.5,2.19,-9.9,0.83
1961,47,On The Rebound,Floyd Cramer,Pop,4,0.535,0.683,0.912,150.7,2.1,-11.7,0.371
1961,48,This Time,Troy Shondell,Pop,6,0.572,0.54,0.649,126.7,3.34,-16.2,0.005
1961,49,Take Good Care Of Her,Adam Wade,Pop,7,0.365,0.241,0.339,114.3,2.58,-13.1,0.837
1961,50,Stand By Me,Ben E. King,R&B/Soul,4,0.777,0.768,0.941,95,3.72,-9.8,0.003
1961,51,Daddy's Home,Shep And The Limelites,R&B/Soul,2,0.544,0.179,0.4,93.3,2.37,-16.5,0.731
1961,52,I Understand (Just How You Feel),The G-Clefs,Rock,9,0.468,0.362,0.429,104.2,2.59,-11.4,0.835
1961,53,Shop Around,"The Miracles (featuring Bill ""Smokey"" Robinson)",R&B/Soul,2,0.653,0.72,0.961,125.4,3.5,-8.1,0.31
1961,54,I Love How You Love Me,The Paris Sisters,Pop,5,0.211,0.259,0.224,73.2,2.48,-10.8,0.43
1961,55,Spanish Harlem,Ben E. King,R&B/Soul,10,0.66,0.619,0.914,115.4,3.56,-12.6,0.239
1961,56,The Fly,Chubby Checker,Rock,7,0.456,0.968,0.962,159.7,2.84,-4.9,0.005
1961,57,I've Told Every Little Star,Linda Scott,Pop,3,0.49,0.498,0.603,181.5,2.82,-11.3,0.024
1961,58,Mexico,Bob Moore and His Orch.,Rock,7,0.774,0.497,0.769,116,2.96,-13.4,0.279
1961,59,The Mountain's High,Dick and DeeDee,Pop,2,0.806,0.425,0.825,117.9,2.3,-11,0.525
1961,60,Let's Get Together,Hayley Mills and Hayley Mills,Rock,8,0.486,0.424,0.356,122.9,2.95,-10.4,0.12
1961,61,Asia Minor,Kokomo,R&B/Soul,8,0.459,0.534,0.931,203,1.97,-11.9,0.665
1961,62,Calendar Girl,Neil Sedaka,Rock,4,0.707,0.643,0.875,123.5,2.66,-7.5,0.456
1961,63,Hats Off To Larry,Del Shannon,Rock,5,0.44,0.719,0.635,80,2.04,-4.5,0.664
1961,64,There's A Moon Out Tonight,The Capris,R&B/Soul,3,0.326,0.452,0.608,201.6,2.24,-10.1,0.904
1961,65,Little Sister,Elvis Presley,Rock,5,0.586,0.546,0.949,139.3,2.52,-13.1,0.631
1961,66,Dum Dum,Brenda Lee,Pop,4,0.691,0.618,0.682,126.5,2.44,-6.7,0.831
1961,67,Walk Right Back,The Everly Brothers,Rock,7,0.624,0.358,0.871,135.8,2.33,-13.2,0.752
1961,68,Hello Walls,Faron Young,Country,12,0.62,0.406,0.695,101.5,2.45,-10.4,0.722
1961,69,Tower Of Strength,Gene McDaniels,Pop,5,0.588,0.469,0.86,128.5,2.56,-8.4,0.243
1961,70,Baby Sittin' Boogie,Buzz Clifford,Pop,6,0.476,0.679,0.812,139.3,2.08,-7,0.801
1961,72,One Mint Julep,Ray Charles,R&B/Soul,8,0.735,0.457,0.787,129.5,3.15,-12.1,0.63
1961,73,Heart And Soul,Jan & Dean,Pop,18,0.669,0.801,0.936,122,4.22,-8,0.004
1961,74,Wings Of A Dove,Ferlin Husky,Pop,12,0.5,0.319,0.646,177.5,2.38,-15.7,0.497
1961,75,Goodbye Cruel World,James Darren,Pop,3,0.522,0.757,0.902,114.8,2.45,-8.9,0.713
1961,76,You're The Reason,Bobby Edwards,Rock,11,0.638,0.331,0.573,113.4,2.77,-11.5,0.797
1961,77,You Can Depend On Me,Brenda Lee,Pop,6,0.563,0.153,0.335,92.5,3.58,-13.9,0.857
1961,78,Gee Whiz (Look At His Eyes),Carla Thomas,R&B/Soul,10,0.228,0.358,0.324,179.7,2.36,-7.2,0.582
1961,79,Ya Ya,Lee Dorsey,R&B/Soul,7,0.758,0.557,0.887,140.8,2.43,-10.1,0.607
1961,81,Hurt,Timi Yuro,Pop,4,0.327,0.295,0.143,148.6,4.06,-6.9,0.775
1961,82,Those Oldies But Goodies (Remind Me Of You),Little Caesar and The Romans,Pop,9,0.475,0.257,0.508,96.8,3.32,-17,0.979
1961,83,Ebony Eyes,The Everly Brothers,Rock,8,0.698,0.676,0.961,116.5,3.55,-11.7,0.01
1961,84,Please Love Me Forever,Cathy Jean and The Roommates,Rock,12,0.455,0.265,0.278,76,2.63,-11.4,0.615
1961,85,Together,Connie Francis,Rock,6,0.324,0.323,0.235,116.1,2.96,-11.2,0.903
1961,86,Without You,Johnny Tillotson,Rock,7,0.746,0.653,0.886,119.2,3.16,-8.9,0.115
1961,87,My Kind Of Girl,Matt Monro,Pop,18,0.616,0.185,0.413,130.8,2.96,-14.1,0.56
1961,88,"Who Put The Bomp (In The Bomp, Bomp, Bomp)",Barry Mann,Rock,7,0.366,0.681,0.86,169.3,2.79,-8.5,0.516
1961,89,Emotions,Brenda Lee,Pop,7,0.466,0.416,0.516,98.8,2.85,-8.2,0.742
1961,90,Baby Blue,The Echoes,R&B/Soul,12,0.828,0.487,0.761,85,4.67,-6.1,0.247
1961,91,School Is Out,Gary U.S. Bonds,R&B/Soul,5,0.532,0.78,0.861,75.9,2.49,-11.3,0.869
1961,92,Think Twice,Brook Benton,R&B/Soul,11,0.443,0.217,0.321,79.1,2.79,-14.6,0.935
1961,93,Mama Said,The Shirelles,R&B/Soul,4,0.712,0.799,0.591,84,3.45,-4.6,0.045
1961,94,The Writing On The Wall,Adam Wade,Pop,5,0.537,0.264,0.57,62.1,2.5,-15.9,0.817
1961,95,You Must Have Been A Beautiful Baby,Bobby Darin,R&B/Soul,5,0.707,0.549,0.974,134.6,2.16,-15.7,0.763
1961,96,The Way You Look Tonight,The Lettermen,Pop,13,0.185,0.334,0.15,103.2,2.36,-10.6,0.907
1961,98,San Antonio Rose,Floyd Cramer,Pop,8,0.644,0.574,0.967,86.5,2.33,-9.5,0.31
1961,99,Good Time Baby,Bobby Rydell,Rock,11,0.498,0.831,0.824,168.6,2.16,-6.4,0.643
1961,100,Pretty Little Angel Eyes,Curtis Lee,R&B/Soul,7,0.644,0.533,0.79,112.2,2.56,-11.6,0.322
1962,1,Stranger On The Shore,Mr. Acker Bilk,Pop,1,0.234,0.174,0.193,79.5,2.86,-13.8,0.874
1962,2,Limbo Rock,Chubby Checker,Rock,2,0.745,0.894,0.971,87.5,2.48,-4.8,0.154
1962,3,I Can't Stop Loving You,Ray Charles,R&B/Soul,1,0.459,0.446,0.483,86.2,4.57,-7.3,0.564
1962,4,Mashed Potato Time,Dee Dee Sharp,R&B/Soul,2,0.674,0.473,0.847,125,2.51,-7.2,0.07
1962,5,Roses Are Red (My Love),Bobby Vinton,Rock,1,0.515,0.218,0.534,103,2.65,-10.1,0.828
1962,7,Johnny Angel,Shelley Fabares,Pop,1,0.369,0.385,0.735,108,2.32,-9.1,0.872
1962,8,Ramblin' Rose,Nat King Cole,Pop,2,0.431,0.379,0.31,97.1,2.8,-8.6,0.794
1962,9,He's A Rebel,The Crystals,R&B/Soul,1,0.712,0.757,0.866,117.4,2.51,-6.4,0.63
1962,10,The Loco-Motion,Little Eva,R&B/Soul,1,0.667,0.904,0.952,131.8,3.22,-9.6,0.284
1962,11,Let Me In,The Sensations,Rock,4,0.643,0.73,0.88,135.4,3.5,-9.2,0.096
1962,12,The Twist,Chubby Checker,Rock,1,0.533,0.638,0.937,156.7,2.56,-7.1,0.202
1962,14,Soldier Boy,The Shirelles,R&B/Soul,1,0.569,0.198,0.622,97.6,2.7,-15.5,0.754
1962,15,Hey! Baby,Bruce Channel,Rock,1,0.515,0.623,0.643,64.3,2.39,-5.6,0.359
1962,16,The Wanderer,Dion,Pop,2,0.605,0.544,0.797,115.8,2.73,-11.4,0.823
1962,17,Sherry,The 4 Seasons,R&B/Soul,1,0.75,0.905,0.826,117.4,3.19,-4.1,0.108
1962,18,Duke Of Earl,Gene Chandler,R&B/Soul,1,0.584,0.281,0.473,104.9,2.46,-11.1,0.832
1962,19,Palisades Park,Freddy Cannon,R&B/Soul,3,0.283,0.831,0.874,82.1,1.89,-6.2,0.347
1962,20,Do You Love Me,The Contours,R&B/Soul,3,0.615,0.796,0.76,150.5,2.87,-6.5,0.423
1962,21,Breaking Up Is Hard To Do,Neil Sedaka,Rock,1,0.509,0.415,0.604,112.2,2.49,-10.2,0.262
1962,22,I Left My Heart In San Francisco,Tony Bennett,Pop,19,0.313,0.078,0.125,128.1,2.85,-17.6,0.955
1962,23,Green Onions,Booker T. & The MG's,R&B/Soul,3,0.816,0.514,0.912,136.8,2.94,-8.7,0.767
1962,24,All Alone Am I,Brenda Lee,Pop,3,0.409,0.342,0.423,99.6,2.78,-8.5,0.754
1962,25,Moon River,Henry Mancini And His Orchestra,R&B/Soul,19,0.23,0.22,0.191,85.6,2.58,-17.4,0.825
1962,26,Slow Twistin',Chubby Checker (with Dee Dee Sharp),Pop,3,0.589,0.586,0.657,116,4.87,-9.6,0
1962,27,Wolverton Mountain,Claude King,Pop,6,0.629,0.335,0.834,157.2,2.96,-15,0.806
1962,30,The One Who Really Loves You,Mary Wells,R&B/Soul,8,0.748,0.398,0.963,113.5,2.76,-14.5,0.597
1962,31,Good Luck Charm,Elvis Presley With The Jordanaires,Hip-Hop/Rap,1,0.634,0.653,0.5,116.2,4.41,-5.9,0.434
1962,32,Midnight In Moscow,Kenny Ball and his Jazzmen,Pop,2,0.45,0.329,0.753,173.2,2.98,-15.5,0.588
1962,33,Patches,Dickey Lee,R&B/Soul,6,0.639,0.544,0.793,80.8,3.23,-12.8,0.617
1962,34,Sheila,Tommy Roe,Rock,1,0.422,0.575,0.475,135.6,2.12,-9,0.275
1962,35,Twistin' The Night Away,Sam Cooke,R&B/Soul,9,0.458,0.801,0.93,160.5,2.66,-7.8,0.691
1962,36,Only Love Can Break A Heart,Gene Pitney,Rock,2,0.327,0.321,0.243,124.2,3.02,-9,0.422
1962,37,The Wah Watusi,The Orlons,R&B/Soul,2,0.764,0.675,0.875,134.1,2.5,-6.1,0.144
1962,38,Surfin' Safari,The Beach Boys,Rock,14,0.542,0.785,0.967,158.4,2.11,-5.3,0.795
1962,39,Peppermint Twist - Part I,Joey Dee & the Starliters,Pop,1,0.326,0.816,0.826,147.2,4.32,-14.8,0.881
1962,40,Break It To Me Gently,Brenda Lee,Pop,4,0.539,0.26,0.492,92,2.73,-10.4,0.588
1962,41,Playboy,The Marvelettes,R&B/Soul,7,0.598,0.446,0.394,104.2,2.93,-11.2,0.414
1962,42,Sealed With A Kiss,Brian Hyland,Rock,3,0.431,0.379,0.665,86.2,2.81,-9.6,0.708
1962,43,She Cried,Jay & The Americans,Hip-Hop/Rap,5,0.418,0.368,0.552,100,2.62,-10.7,0.747
1962,44,Dear Lady Twist,Gary U.S. Bonds,R&B/Soul,9,0.537,0.885,0.951,138.9,2.54,-7.2,0.622
1962,45,Don't Break The Heart That Loves You,Connie Francis,Rock,1,0.332,0.417,0.159,111.6,3.05,-6.5,0.88
1962,46,Norman,Sue Thompson,Rock,3,0.713,0.523,0.965,127.3,2.35,-9.4,0.817
1962,47,Love Letters,Ketty Lester,Rock,5,0.467,0.111,0.149,116.1,2.85,-19.6,0.833
1962,48,Big Girls Don't Cry,The 4 Seasons,R&B/Soul,1,0.712,0.647,0.292,113.1,4.47,-4.3,0.239
1962,49,A Little Bitty Tear,Burl Ives,Pop,9,0.617,0.207,0.843,71.7,2.09,-15.3,0.892
1962,50,Party Lights,Claudine Clark,Pop,5,0.645,0.6,0.701,135.6,2.39,-7.9,0.066
1962,51,Cotton Fields,The Highwaymen,Country,13,0.48,0.237,0.469,103.2,4.82,-18.7,0.86
1962,52,Let's Dance,Chris Montez,Rock,4,0.751,0.83,0.935,76.5,2.49,-6.2,0.212
1962,53,Theme From Dr. Kildare (Three Stars Will Shine Tonight),Richard Chamberlain,Pop,10,0.271,0.175,0.19,110.9,2.72,-14.5,0.905
1962,54,Twist And Shout,The Isley Brothers,Electronic/Dance,17,0.482,0.849,0.937,124.6,2.59,-9.2,0.641
1962,56,Tuff,Ace Cannon,Pop,17,0.591,0.219,0.828,233.4,2.3,-12.6,0.366
1962,57,Lover Please,Clyde McPhatter,R&B/Soul,7,0.558,0.771,0.947,82.3,1.94,-5.3,0.727
1962,58,I Know (You Don't Love Me No More),Barbara George,Pop,3,0.847,0.415,0.807,123.2,2.42,-10.7,0.206
1962,60,Baby It's You,The Shirelles,R&B/Soul,8,0.858,0.607,0.821,120,3.14,-4.2,0.017
1962,61,Speedy Gonzales,Pat Boone,Rock,6,0.589,0.447,0.789,146.8,2.55,-12.9,0.821
1962,62,Johnny Get Angry,Joanie Sommers,Pop,7,0.628,0.27,0.548,126.7,2.61,-14.5,0.78
1962,63,Crying In The Rain,The Everly Brothers,Rock,6,0.61,0.378,0.48,97.2,2.01,-9.4,0.622
1962,64,Al Di La',Emilio Pericoli,Pop,6,0.32,0.301,0.217,84.9,3.29,-12.3,0.682
1962,65,Venus In Blue Jeans,Jimmy Clanton,R&B/Soul,7,0.507,0.643,0.706,111.6,2.44,-7.7,0.444
1962,66,Shout! Shout! (Knock Yourself Out),Ernie Maresca,Pop,6,0.654,0.721,0.967,94.9,2.17,-8.5,0.273
1962,67,What's Your Name,Don & Juan,Hip-Hop/Rap,7,0.562,0.66,0.83,115.2,2.49,-7.5,0.499
1962,68,Smoky Places,"The Corsairs Featuring Jay ""Bird"" Uzzell",Pop,12,0.478,0.69,0.748,125.4,3.12,-10.4,0.459
1962,69,Having A Party,Sam Cooke,R&B/Soul,17,0.648,0.789,0.711,129.6,4.77,-9.5,0.147
1962,70,Popeye (The Hitchhiker),Chubby Checker,Rock,10,0.685,0.758,0.955,128.7,2.4,-5.2,0.688
1962,71,Don't Hang Up,The Orlons,R&B/Soul,4,0.769,0.712,0.967,113,2.28,-6.2,0.32
1962,72,You Don't Know Me,Ray Charles,R&B/Soul,2,0.549,0.27,0.471,99.9,2.79,-8.8,0.881
1962,73,Can't Help Falling In Love,Elvis Presley With The Jordanaires,Pop,2,0.178,0.416,0.354,150.9,2.35,-14.1,0.076
1962,75,What Kind Of Fool Am I,Sammy Davis Jr.,Pop,17,0.383,0.253,0.337,84.1,2.57,-9,0.893
1962,76,Rinky Dink,Baby Cortez,Pop,10,0.76,0.569,0.68,112.4,2.82,-9.6,0.06
1962,77,Gina,Johnny Mathis,Pop,6,0.359,0.34,0.359,92.5,2.77,-9.8,0.838
1962,78,"Ahab, The Arab",Ray Stevens,Country,5,0.639,0.59,0.798,174.4,4.37,-9.6,0.476
1962,79,Things,Bobby Darin,R&B/Soul,3,0.672,0.681,0.909,87.6,2.81,-8.9,0.034
1962,80,(The Man Who Shot) Liberty Valance,Gene Pitney,Rock,4,0.602,0.591,0.837,88.4,2.97,-8.7,0.739
1962,81,You Belong To Me,The Duprees,R&B/Soul,7,0.635,0.661,0.857,109,3.88,-7.8,0.26
1962,82,Dream Baby (How Long Must I Dream),Roy Orbison,Rock,4,0.55,0.512,0.645,80.3,2.54,-7.1,0.377
1962,84,Bobby's Girl,Marcie Blane,Pop,3,0.526,0.55,0.662,141.9,2.32,-6.5,0.802
1962,85,Snap Your Fingers,Joe Henderson,R&B/Soul,8,0.728,0.328,0.566,101.3,3.13,-8.8,0.733
1962,86,Lovers Who Wander,Dion,Pop,3,0.324,0.389,0.78,73.2,2.52,-13.6,0.534
1962,87,Cindy's Birthday,Johnny Crawford,Pop,8,0.61,0.316,0.708,110,2.14,-12.6,0.755
1962,88,Next Door To An Angel,Neil Sedaka,Rock,5,0.776,0.864,0.963,124,2.41,-8.6,0.748
1962,89,You Beat Me To The Punch,Mary Wells,R&B/Soul,9,0.748,0.398,0.963,113.5,2.76,-14.5,0.597
1962,90,Uptown,The Crystals,R&B/Soul,13,0.66,0.684,0.805,112.6,2.35,-8.4,0.37
1962,91,You'll Lose A Good Thing,Barbara Lynn,R&B/Soul,8,0.591,0.324,0.617,104.2,2.66,-13.2,0.606
1962,92,Mama Sang A Song,Walter Bren0,Pop,32,0.475,0.158,0.415,92.2,3.57,-19.2,0.743
1962,93,Everybody Loves Me But You,Brenda Lee,Pop,6,0.639,0.111,0.506,107.1,2.51,-15.3,0.849
1962,94,Love Me Warm And Tender,Paul Anka,Rock,12,0.633,0.611,0.796,110.4,2.32,-8.6,0.495
1962,97,Close To Cathy,Mike Clifford,Pop,12,0.453,0.206,0.283,81.7,2.91,-10.2,0.784
1962,99,She's Got You,Patsy Cline,Pop,14,0.388,0.143,0.578,182.7,3.03,-17.5,0.947
1962,100,Dear One,Larry Finnegan,Pop,11,0.368,0.897,0.728,180.6,3.06,-10.9,0.37
1963,1,Days Of Wine And Roses,Andy Williams,Pop,26,0.154,0.185,0.15,84,2.77,-14.1,0.911
1963,2,More,Vic Dana,Pop,8,0.435,0.554,0.754,134.1,2.04,-12.1,0.007
1963,3,Sugar Shack,Jimmy Gilmer And The Fireballs,Pop,1,0.792,0.804,0.879,132.9,2.06,-7.5,0.225
1963,4,Surfin' U.S.A.,The Beach Boys,Rock,3,0.55,0.854,0.965,159.2,2.49,-6,0.661
1963,5,The End Of The World,Skeeter Davis,Pop,2,0.232,0.216,0.432,94.3,2.63,-10.7,0.936
1963,6,Rhythm Of The Rain,The Cascades,Rock,3,0.56,0.523,0.926,126.5,2.25,-9.6,0.352
1963,7,He's So Fine,The Chiffons,R&B/Soul,1,0.567,0.351,0.505,91.9,3.45,-11.8,0.314
1963,8,Blue Velvet,Bobby Vinton,Rock,1,0.376,0.246,0.282,80.2,2.8,-9.8,0.862
1963,9,Hey Paula,Paul and Paula,Pop,1,0.506,0.258,0.544,109.6,2.52,-11.8,0.784
1963,11,Can't Get Used To Losing You,Andy Williams,Pop,2,0.413,0.164,0.845,183.2,2.37,-14.6,0.914
1963,12,My Boyfriend's Back,The Angels,R&B/Soul,1,0.679,0.871,0.964,135.1,2.28,-6,0.691
1963,13,Sukiyaki,Kyu Sakamoto,Pop,1,0.583,0.415,0.245,136.1,3.72,-8.9,0.827
1963,14,So Much In Love,The Tymes,R&B/Soul,1,0.322,0.25,0.352,137.7,3.54,-11.5,0.892
1963,15,Puff (The Magic Dragon),"Peter, Paul & Mary",Pop,2,0.507,0.088,0.398,144.2,3.45,-23.3,0.51
1963,16,Blowin' In The Wind,"Peter, Paul & Mary",Pop,2,0.381,0.085,0.557,155,2.96,-17.8,0.834
1963,17,Deep Purple,Nino Tempo & April Stevens,R&B/Soul,1,0.515,0.764,0.707,132.9,2.84,-4.7,0.466
1963,18,Walk Right In,The Rooftop Singers,Pop,1,0.808,0.948,0.877,114.7,3.1,-5.4,0.039
1963,19,Wipe Out,The Surfaris,Pop,2,0.352,0.613,0.52,152.4,2.63,-13.6,0.38
1963,20,I Love You Because,Al Martino,Pop,3,0.29,0.2,0.233,88.7,2.72,-12.7,0.894
1963,22,Wild Weekend,The Rebels,R&B/Soul,8,0.568,0.81,0.642,125,2.31,-5.7,0.609
1963,23,You're The Reason I'm Living,Bobby Darin,R&B/Soul,3,0.43,0.204,0.408,75.1,2.44,-12.8,0.77
1963,24,Walk Like A Man,The 4 Seasons,R&B/Soul,1,0.55,0.871,0.8,126.7,4.09,-4.6,0
1963,25,Mockingbird,Inez Foxx with Charlie Foxx,R&B/Soul,7,0.666,0.537,0.784,122.5,2.56,-8.6,0.784
1963,26,I Will Follow Him,Little Peggy March,Pop,1,0.638,0.44,0.904,125.5,2.47,-10.9,0.722
1963,27,Pipeline,Chantay's,Pop,4,0.447,0.438,0.697,152.1,2.32,-16.4,0.785
1963,28,Surf City,Jan & Dean,Pop,1,0.534,0.807,0.964,147.8,2.45,-12.9,0.497
1963,29,It's My Party,Lesley Gore,R&B/Soul,1,0.692,0.494,0.961,128.5,2.33,-11.7,0.346
1963,30,Blame It On The Bossa Nova,Eydie Gorme,Pop,7,0.678,0.572,0.931,81.5,2.51,-9.5,0.477
1963,31,You Can't Sit Down,The Dovells,R&B/Soul,3,0.432,0.869,0.966,164.8,2.32,-5.6,0.119
1963,32,Heat Wave,Martha & The Vandellas,Electronic/Dance,4,0.624,0.61,0.759,82.7,2.72,-9.2,0.459
